index_main,token,rtt,rssi
40,11,154687,-80
40,12,157813,-80
40,13,153125,-80
40,14,168750,-80
40,15,159375,-80
40,16,156250,-79
40,17,153125,-79
40,18,154688,-80
40,19,157813,-79
40,20,153125,-79
41,6,159375,-81
41,7,159375,-81
41,8,156250,-81
41,9,168750,-81
41,10,157813,-81
41,11,156250,-81
41,12,167187,-81
41,13,157813,-81
41,14,151562,-81
41,15,157812,-81
41,16,156250,-81
41,17,170313,-81
41,18,153125,-81
41,19,156250,-81
41,20,156250,-81
42,6,157813,-79
42,7,159375,-79
42,8,160937,-79
42,9,173438,-79
42,10,159375,-79
42,11,164063,-79
42,12,160938,-79
42,13,162500,-79
42,14,157813,-79
42,15,170313,-80
42,16,160938,-79
42,17,160937,-79
42,18,171875,-80
42,19,159375,-80
42,20,157813,-80
43,6,164063,-76
43,7,153125,-79
43,8,171875,-79
43,9,154688,-79
43,10,156250,-79
43,11,159375,-79
43,12,159375,-80
43,13,159375,-80
43,14,154688,-80
43,15,156250,-81
43,16,154687,-80
43,17,154687,-80
43,18,150000,-80
43,19,157813,-80
43,20,153125,-80
44,6,150000,-80
44,7,150000,-80
44,8,148438,-80
44,9,150000,-80
44,10,153125,-80
44,11,150000,-80
44,12,162500,-80
44,13,148437,-80
44,14,150000,-80
44,15,148437,-79
44,16,160937,-78
44,17,150000,-78
44,18,150000,-78
44,19,162500,-78
44,20,148437,-78
45,6,164062,-79
45,7,153125,-80
45,8,156250,-80
45,9,157812,-80
45,10,157812,-80
45,11,160938,-80
45,12,157812,-80
45,13,157812,-80
45,14,154688,-80
45,15,182813,-81
45,16,178125,-81
45,17,178125,-81
45,18,171875,-81
45,19,171875,-81
45,20,179688,-81
46,6,165625,-82
46,7,184375,-83
46,8,182813,-84
46,9,179688,-83
46,10,178125,-83
46,11,171875,-83
46,12,170313,-84
46,13,173437,-83
46,14,175000,-83
46,15,164062,-84
46,16,167188,-83
46,17,173438,-84
46,18,165625,-84
46,19,165625,-83
46,20,170312,-84
47,6,150000,-81
47,7,168750,-82
47,8,157813,-82
47,9,154688,-82
47,10,159375,-82
47,11,159375,-82
47,12,159375,-82
47,13,160937,-82
47,14,156250,-82
47,15,159375,-81
47,16,159375,-81
47,17,159375,-81
47,18,159375,-81
47,19,157813,-81
47,20,159375,-81
48,6,150000,-80
48,7,153125,-80
48,8,153125,-79
48,9,151563,-80
48,10,154687,-80
48,11,151563,-80
48,12,153125,-80
48,13,153125,-80
48,14,151562,-80
48,15,151563,-80
48,16,153125,-80
48,17,154688,-80
48,18,153125,-80
48,19,162500,-79
48,20,156250,-80
49,6,148437,-80
49,7,154687,-80
49,8,150000,-79
49,9,156250,-79
49,10,153125,-79
49,11,164062,-79
49,12,153125,-79
49,13,153125,-79
49,14,151562,-79
49,15,154688,-79
49,16,153125,-79
49,17,165625,-79
49,18,151563,-79
49,19,150000,-79
49,20,151563,-79
50,6,153125,-80
50,7,154687,-80
50,8,154687,-81
50,9,153125,-81
50,10,153125,-81
50,11,153125,-81
50,12,154688,-81
50,13,154688,-81
50,14,153125,-81
50,15,156250,-81
50,16,154688,-81
50,17,160937,-82
50,18,160937,-81
50,19,159375,-81
50,20,159375,-81
51,6,148438,-79
51,7,146875,-80
51,8,146875,-80
51,9,157813,-80
51,10,142187,-80
51,11,146875,-80
51,12,145312,-81
51,13,157813,-81
51,14,145313,-81
51,15,146875,-81
51,16,146875,-81
51,17,148437,-81
51,18,148438,-80
51,19,151563,-80
51,20,148437,-81
52,6,154688,-80
52,7,154687,-80
52,8,153125,-80
52,9,151562,-80
52,10,153125,-80
52,11,154687,-79
52,12,165625,-80
52,13,156250,-79
52,14,154687,-79
52,15,153125,-82
52,16,151562,-82
52,17,153125,-82
52,18,154687,-82
52,19,153125,-82
52,20,156250,-82
53,6,143750,-81
53,7,146875,-82
53,8,160938,-82
53,9,157813,-81
53,10,146875,-81
53,11,157813,-81
53,12,143750,-81
53,13,142188,-82
53,14,145313,-81
53,15,143750,-81
53,16,148438,-81
53,17,150000,-81
53,18,150000,-81
53,19,150000,-81
53,20,145312,-81
54,6,153125,-80
54,7,154687,-81
54,8,153125,-81
54,9,153125,-80
54,10,153125,-81
54,11,156250,-81
54,12,154687,-81
54,13,165625,-81
54,14,154687,-81
54,15,162500,-82
54,16,148437,-82
54,17,148438,-82
54,18,148438,-82
54,19,156250,-82
